_ - _type	_ - url	_ - date	_ - content	_ - renderedContent	_ - id	_ - replyCount	_ - retweetCount	_ - likeCount	_ - quoteCount	_ - conversationId	_ - lang	_ - source	_ - sourceUrl	_ - sourceLabel	_ - retweetedTweet	_ - inReplyToTweetId	_ - cashtags	_ - place	_ - coordinates	_ - hashtags	_ - quotedTweet	_ - media	_ - outlinks	_ - tcooutlinks	_ - mentionedUsers	_ - inReplyToUser	_ - user - _type	_ - user - username	_ - user - id	_ - user - displayname	_ - user - verified	_ - user - created	_ - user - followersCount	_ - user - friendsCount	_ - user - statusesCount	_ - user - favouritesCount	_ - user - listedCount	_ - user - mediaCount	_ - user - protected	_ - user - linkUrl	_ - user - linkTcourl	_ - user - profileImageUrl	_ - user - profileBannerUrl	_ - user - url	_ - user - location	_ - user - label	_ - user - description	_ - user - rawDescription	_ - user - descriptionUrls	_ - user - descriptionUrls - _ - text	_ - user - descriptionUrls - _ - url	_ - user - descriptionUrls - _ - tcourl	_ - user - descriptionUrls - _ - indices - indices	_ - user - label - _type	_ - user - label - description	_ - user - label - url	_ - user - label - badgeUrl	_ - user - label - longDescription	_ - mentionedUsers - _ - _type	_ - mentionedUsers - _ - username	_ - mentionedUsers - _ - id	_ - mentionedUsers - _ - displayname	_ - mentionedUsers - _ - description	_ - mentionedUsers - _ - rawDescription	_ - mentionedUsers - _ - descriptionUrls	_ - mentionedUsers - _ - verified	_ - mentionedUsers - _ - created	_ - mentionedUsers - _ - followersCount	_ - mentionedUsers - _ - friendsCount	_ - mentionedUsers - _ - statusesCount	_ - mentionedUsers - _ - favouritesCount	_ - mentionedUsers - _ - listedCount	_ - mentionedUsers - _ - mediaCount	_ - mentionedUsers - _ - location	_ - mentionedUsers - _ - protected	_ - mentionedUsers - _ - linkUrl	_ - mentionedUsers - _ - linkTcourl	_ - mentionedUsers - _ - profileImageUrl	_ - mentionedUsers - _ - profileBannerUrl	_ - mentionedUsers - _ - label	_ - mentionedUsers - _ - url	_ - inReplyToUser - _type	_ - inReplyToUser - username	_ - inReplyToUser - id	_ - inReplyToUser - displayname	_ - inReplyToUser - verified	_ - inReplyToUser - created	_ - inReplyToUser - followersCount	_ - inReplyToUser - friendsCount	_ - inReplyToUser - statusesCount	_ - inReplyToUser - favouritesCount	_ - inReplyToUser - listedCount	_ - inReplyToUser - mediaCount	_ - inReplyToUser - location	_ - inReplyToUser - protected	_ - inReplyToUser - linkUrl	_ - inReplyToUser - linkTcourl	_ - inReplyToUser - profileImageUrl	_ - inReplyToUser - profileBannerUrl	_ - inReplyToUser - label	_ - inReplyToUser - url	_ - inReplyToUser - description	_ - inReplyToUser - rawDescription	_ - inReplyToUser - descriptionUrls	_ - inReplyToUser - descriptionUrls - _ - text	_ - inReplyToUser - descriptionUrls - _ - url	_ - inReplyToUser - descriptionUrls - _ - tcourl	_ - inReplyToUser - descriptionUrls - _ - indices - indices	_ - media - _ - _type	_ - media - _ - previewUrl	_ - media - _ - fullUrl	_ - media - _ - thumbnailUrl	_ - media - _ - duration	_ - media - _ - views	_ - media - _ - variants - _ - _type	_ - media - _ - variants - _ - contentType	_ - media - _ - variants - _ - url	_ - media - _ - variants - _ - bitrate	_ - outlinks - outlinks	_ - tcooutlinks - tcooutlinks	_ - hashtags - hashtags	_ - quotedTweet - _type	_ - quotedTweet - url	_ - quotedTweet - date	_ - quotedTweet - content	_ - quotedTweet - renderedContent	_ - quotedTweet - id	_ - quotedTweet - replyCount	_ - quotedTweet - retweetCount	_ - quotedTweet - likeCount	_ - quotedTweet - quoteCount	_ - quotedTweet - conversationId	_ - quotedTweet - lang	_ - quotedTweet - source	_ - quotedTweet - sourceUrl	_ - quotedTweet - sourceLabel	_ - quotedTweet - retweetedTweet	_ - quotedTweet - quotedTweet	_ - quotedTweet - inReplyToTweetId	_ - quotedTweet - cashtags	_ - quotedTweet - coordinates	_ - quotedTweet - place	_ - quotedTweet - inReplyToUser	_ - quotedTweet - mentionedUsers	_ - quotedTweet - outlinks	_ - quotedTweet - tcooutlinks	_ - quotedTweet - hashtags	_ - quotedTweet - media	_ - quotedTweet - user - _type	_ - quotedTweet - user - username	_ - quotedTweet - user - id	_ - quotedTweet - user - displayname	_ - quotedTweet - user - verified	_ - quotedTweet - user - created	_ - quotedTweet - user - followersCount	_ - quotedTweet - user - friendsCount	_ - quotedTweet - user - statusesCount	_ - quotedTweet - user - favouritesCount	_ - quotedTweet - user - listedCount	_ - quotedTweet - user - mediaCount	_ - quotedTweet - user - protected	_ - quotedTweet - user - linkUrl	_ - quotedTweet - user - linkTcourl	_ - quotedTweet - user - profileImageUrl	_ - quotedTweet - user - profileBannerUrl	_ - quotedTweet - user - url	_ - quotedTweet - user - label	_ - quotedTweet - user - description	_ - quotedTweet - user - rawDescription	_ - quotedTweet - user - descriptionUrls	_ - quotedTweet - user - location	_ - quotedTweet - user - descriptionUrls - _ - text	_ - quotedTweet - user - descriptionUrls - _ - url	_ - quotedTweet - user - descriptionUrls - _ - tcourl	_ - quotedTweet - user - descriptionUrls - _ - indices - indices	_ - quotedTweet - user - label - _type	_ - quotedTweet - user - label - description	_ - quotedTweet - user - label - url	_ - quotedTweet - user - label - badgeUrl	_ - quotedTweet - user - label - longDescription	_ - quotedTweet - media - _ - _type	_ - quotedTweet - media - _ - previewUrl	_ - quotedTweet - media - _ - fullUrl	_ - quotedTweet - media - _ - thumbnailUrl	_ - quotedTweet - media - _ - duration	_ - quotedTweet - media - _ - views	_ - quotedTweet - media - _ - variants - _ - _type	_ - quotedTweet - media - _ - variants - _ - contentType	_ - quotedTweet - media - _ - variants - _ - url	_ - quotedTweet - media - _ - variants - _ - bitrate	_ - quotedTweet - hashtags - hashtags	_ - quotedTweet - outlinks - outlinks	_ - quotedTweet - tcooutlinks - tcooutlinks	_ - quotedTweet - mentionedUsers - _ - _type	_ - quotedTweet - mentionedUsers - _ - username	_ - quotedTweet - mentionedUsers - _ - id	_ - quotedTweet - mentionedUsers - _ - displayname	_ - quotedTweet - mentionedUsers - _ - description	_ - quotedTweet - mentionedUsers - _ - rawDescription	_ - quotedTweet - mentionedUsers - _ - descriptionUrls	_ - quotedTweet - mentionedUsers - _ - verified	_ - quotedTweet - mentionedUsers - _ - created	_ - quotedTweet - mentionedUsers - _ - followersCount	_ - quotedTweet - mentionedUsers - _ - friendsCount	_ - quotedTweet - mentionedUsers - _ - statusesCount	_ - quotedTweet - mentionedUsers - _ - favouritesCount	_ - quotedTweet - mentionedUsers - _ - listedCount	_ - quotedTweet - mentionedUsers - _ - mediaCount	_ - quotedTweet - mentionedUsers - _ - location	_ - quotedTweet - mentionedUsers - _ - protected	_ - quotedTweet - mentionedUsers - _ - linkUrl	_ - quotedTweet - mentionedUsers - _ - linkTcourl	_ - quotedTweet - mentionedUsers - _ - profileImageUrl	_ - quotedTweet - mentionedUsers - _ - profileBannerUrl	_ - quotedTweet - mentionedUsers - _ - label	_ - quotedTweet - mentionedUsers - _ - url	_ - quotedTweet - inReplyToUser - _type	_ - quotedTweet - inReplyToUser - username	_ - quotedTweet - inReplyToUser - id	_ - quotedTweet - inReplyToUser - displayname	_ - quotedTweet - inReplyToUser - verified	_ - quotedTweet - inReplyToUser - created	_ - quotedTweet - inReplyToUser - followersCount	_ - quotedTweet - inReplyToUser - friendsCount	_ - quotedTweet - inReplyToUser - statusesCount	_ - quotedTweet - inReplyToUser - favouritesCount	_ - quotedTweet - inReplyToUser - listedCount	_ - quotedTweet - inReplyToUser - mediaCount	_ - quotedTweet - inReplyToUser - protected	_ - quotedTweet - inReplyToUser - linkUrl	_ - quotedTweet - inReplyToUser - linkTcourl	_ - quotedTweet - inReplyToUser - profileImageUrl	_ - quotedTweet - inReplyToUser - profileBannerUrl	_ - quotedTweet - inReplyToUser - url	_ - quotedTweet - inReplyToUser - description	_ - quotedTweet - inReplyToUser - rawDescription	_ - quotedTweet - inReplyToUser - label	_ - quotedTweet - inReplyToUser - descriptionUrls	_ - quotedTweet - inReplyToUser - location	_ - quotedTweet - inReplyToUser - descriptionUrls - _ - text	_ - quotedTweet - inReplyToUser - descriptionUrls - _ - url	_ - quotedTweet - inReplyToUser - descriptionUrls - _ - tcourl	_ - quotedTweet - inReplyToUser - descriptionUrls - _ - indices - indices	_ - quotedTweet - inReplyToUser - label - _type	_ - quotedTweet - inReplyToUser - label - description	_ - quotedTweet - inReplyToUser - label - url	_ - quotedTweet - inReplyToUser - label - badgeUrl	_ - quotedTweet - inReplyToUser - label - longDescription	_ - quotedTweet - coordinates - _type	_ - quotedTweet - coordinates - longitude	_ - quotedTweet - coordinates - latitude	_ - quotedTweet - place - _type	_ - quotedTweet - place - fullName	_ - quotedTweet - place - name	_ - quotedTweet - place - type	_ - quotedTweet - place - country	_ - quotedTweet - place - countryCode	_ - quotedTweet - cashtags - cashtags	_ - coordinates - _type	_ - coordinates - longitude	_ - coordinates - latitude	_ - place - _type	_ - place - fullName	_ - place - name	_ - place - type	_ - place - country	_ - place - countryCode	_ - cashtags - cashtags
snscrape.modules.twitter.Tweet	https://twitter.com/avalaina/status/1506615278607773698	2022-03-23T12:54:08+00:00	"During the siege of Mariupol by the Russian invaders the young gymnast Yekaterina Dyachenko was died. This was reported by her coach Anastasia Meshchanenkova.
#RussianWarCrimes https://t.co/GGg2PMbZFU"	"During the siege of Mariupol by the Russian invaders the young gymnast Yekaterina Dyachenko was died. This was reported by her coach Anastasia Meshchanenkova.
#RussianWarCrimes https://t.co/GGg2PMbZFU"	1506615278607773698	0	0	0	0	1506615278607773698	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/download/iphone	Twitter for iPhone													snscrape.modules.twitter.User	avalaina	67934675	Oleksandra Matviichuk	true	2009-08-22T17:19:08+00:00	95411	66	1455	660	1223	763	false			https://pbs.twimg.com/profile_images/1297251996181954563/gzfqQ2RT_normal.jpg	https://pbs.twimg.com/profile_banners/67934675/1525066535	https://twitter.com/avalaina	Kyiv, Ukraine		head of the Center for Civil Liberties (Ukraine)/ Democracy Defender Award of OSCE 2016	head of the Center for Civil Liberties (Ukraine)/ Democracy Defender Award of OSCE 2016																																																													snscrape.modules.twitter.Photo	https://pbs.twimg.com/media/FOiSm-CX0AM8vLt?format=jpg&name=small	https://pbs.twimg.com/media/FOiSm-CX0AM8vLt?format=jpg&name=large										RussianWarCrimes																																																																																																																																																			
snscrape.modules.twitter.Tweet	https://twitter.com/ChytomoE/status/1506615200253886464	2022-03-23T12:53:49+00:00	"Brought you some good news!
#WARINUKRAINE 
https://t.co/bPcb2ipLwA"	"Brought you some good news!
#WARINUKRAINE 
chytomo.com/en/serhii-shka…"	1506615200253886464	0	0	0	0	1506615200253886464	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	https://mobile.twitter.com	Twitter Web App													snscrape.modules.twitter.User	ChytomoE	1499419879962783752	chytomo_eng	false	2022-03-03T16:22:57+00:00	45	183	72	41	0	3	false	https://chytomo.com/en/	https://t.co/6JkBIfdFPe	https://pbs.twimg.com/profile_images/1499420384575242240/tKHvFRMn_normal.jpg	https://pbs.twimg.com/profile_banners/1499419879962783752/1647545683	https://twitter.com/ChytomoE	Kyiv, Ukraine		"media covering publishing and literary processes in Ukraine. 
urgent news about culture in terms of war.
#literature #books #Ukraine #culture"	"media covering publishing and literary processes in Ukraine. 
urgent news about culture in terms of war.
#literature #books #Ukraine #culture"																																																																							https://chytomo.com/en/serhii-shkarlet-nearly-3-million-students-have-returned-to-learning/	https://t.co/bPcb2ipLwA	WARINUKRAINE																																																																																																																																																			
snscrape.modules.twitter.Tweet	https://twitter.com/Isar_Ednannia/status/1506615127004663809	2022-03-23T12:53:32+00:00	Stop financing war, AVITO! Stop making money on our blood! https://t.co/X2FsTYvsTu	Stop financing war, AVITO! Stop making money on our blood! linkedin.com/posts/ihorniko…	1506615127004663809	0	0	0	0	1506615127004663809	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	https://mobile.twitter.com	Twitter Web App													snscrape.modules.twitter.User	Isar_Ednannia	2205650029	Ednannia Isar	false	2013-11-20T21:41:09+00:00	101	454	243	39	1	84	false	http://ednannia.ua/	https://t.co/zI40moH6b0	https://pbs.twimg.com/profile_images/1227607870407159810/XCsNm2Lg_normal.jpg	https://pbs.twimg.com/profile_banners/2205650029/1581519568	https://twitter.com/Isar_Ednannia	Kyiv, Ukraine		Ukrainian non-profit organization to develop civil society and to help people and initiatives find each other	Ukrainian non-profit organization to develop civil society and to help people and initiatives find each other																																																																							https://www.linkedin.com/posts/ihornikolenko_stoprussia-boycottrussia-supportukraine-activity-6912372022287192064-AFlJ/?utm_source=linkedin_share&utm_medium=member_desktop_web	https://t.co/X2FsTYvsTu																																																																																																																																																				
snscrape.modules.twitter.Tweet	https://twitter.com/QMe1N8fJG3QdFEn/status/1506615117303418880	2022-03-23T12:53:30+00:00	@angler_mj @2828218 88888888 🎉happy birthday🎂	@angler_mj @2828218 88888888 🎉happy birthday🎂	1506615117303418880	0	0	0	0	1506539807807541250	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	https://mobile.twitter.com	Twitter Web App		1506539807807541250											snscrape.modules.twitter.User	QMe1N8fJG3QdFEn	1346384092086947841	ANNIN	false	2021-01-05T09:12:47+00:00	259	345	1200	7554	2	119	false			https://pbs.twimg.com/profile_images/1505341226769600518/-dqnBn8H_normal.jpg		https://twitter.com/QMe1N8fJG3QdFEn	Kiev		"T4G @tetr4gon PUBG部門所属

MY GOD @FORK_IB @Yakamashiwa
AIBO @yo_mu252525"	"T4G @tetr4gon PUBG部門所属

MY GOD @FORK_IB @Yakamashiwa
AIBO @yo_mu252525"											snscrape.modules.twitter.User	angler_mj	864849079980785664	まじぇ																			https://twitter.com/angler_mj	snscrape.modules.twitter.User	angler_mj	864849079980785664	まじぇ																https://twitter.com/angler_mj																																																																																																																																																																							
																																																											snscrape.modules.twitter.User	2828218	130076263	しずか																			https://twitter.com/2828218																																																																																																																																																																																											
snscrape.modules.twitter.Tweet	https://twitter.com/WMcHBg/status/1506615092745588739	2022-03-23T12:53:24+00:00	"Fuel duty cut by 5p a litre.

Which is actually 6p a litre because we tax tax in this country 🤡"	"Fuel duty cut by 5p a litre.

Which is actually 6p a litre because we tax tax in this country 🤡"	1506615092745588739	1	0	1	0	1506615092745588739	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/download/iphone	Twitter for iPhone													snscrape.modules.twitter.User	WMcHBg	885173338502574080	Will 🇺🇦 Слава Україні	false	2017-07-12T16:25:44+00:00	6486	493	46194	45630	36	2808	false	https://instagram.com/willmccaffrey	https://t.co/9P1zEStzdQ	https://pbs.twimg.com/profile_images/1487213378351386629/1k3Nm6yO_normal.jpg		https://twitter.com/WMcHBg	Київ, Україна		Libertarian horror show. Manchester’s answer to Judith Chalmers. 🏳️‍🌈🐝	Libertarian horror show. Manchester’s answer to Judith Chalmers. 🏳️‍🌈🐝																																																																																																																																																																																																																												
snscrape.modules.twitter.Tweet	https://twitter.com/NickYashika/status/1506615049850441735	2022-03-23T12:53:14+00:00	@suderenda GM, dear 😎	@suderenda GM, dear 😎	1506615049850441735	0	0	0	0	1506530352176762880	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/download/iphone	Twitter for iPhone		1506530352176762880											snscrape.modules.twitter.User	NickYashika	233969675	nickyashika 🇺🇦	false	2011-01-04T15:01:40+00:00	2291	199	5522	7270	16	676	false	https://opensea.io/nickyashika	https://t.co/MTcCcPDs66	https://pbs.twimg.com/profile_images/1505986444418031620/R-abht78_normal.jpg	https://pbs.twimg.com/profile_banners/233969675/1645622165	https://twitter.com/NickYashika	Kiev		Ukrainian film photographer • #NFT • Leica-m lover • instagram.com/nickyashika	Ukrainian film photographer • #NFT • Leica-m lover • https://t.co/98CtboP1bA		instagram.com/nickyashika	http://instagram.com/nickyashika	https://t.co/98CtboP1bA	53						snscrape.modules.twitter.User	suderenda	1390324945641787392	sude																			https://twitter.com/suderenda	snscrape.modules.twitter.User	suderenda	1390324945641787392	sude																https://twitter.com/suderenda																																																																																																																																																																							
																																																					76																																																																																																																																																																																																																							
snscrape.modules.twitter.Tweet	https://twitter.com/SitkaConnected/status/1506614918933581828	2022-03-23T12:52:42+00:00	My respect to CME https://t.co/eVIEVvfQJc	My respect to CME twitter.com/BoBeatsMusic/s…	1506614918933581828	0	0	0	0	1506614918933581828	en	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	https://mobile.twitter.com	Twitter Web App													snscrape.modules.twitter.User	SitkaConnected	1455848197096620040	SITKA 🇺🇦	false	2021-11-03T10:44:05+00:00	49	139	261	1348	0	21	false			https://pbs.twimg.com/profile_images/1455851431341314055/33jouUND_normal.jpg		https://twitter.com/SitkaConnected	Kyiv		post-techno	post-techno																																																																							https://twitter.com/BoBeatsMusic/status/1506530075004620804	https://t.co/eVIEVvfQJc		snscrape.modules.twitter.Tweet	https://twitter.com/BoBeatsMusic/status/1506530075004620804	2022-03-23T07:15:34+00:00	"I am so confused right now. CME inspired by Behringer that was ”inspired” by Arturia 😅

That comment from FB says it all: ”What the fuck is this weird world we made for ourselves” https://t.co/dDKvyNTxZJ"	"I am so confused right now. CME inspired by Behringer that was ”inspired” by Arturia 😅

That comment from FB says it all: ”What the fuck is this weird world we made for ourselves” https://t.co/dDKvyNTxZJ"	1506530075004620804	9	6	36	1	1506530075004620804	en	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/download/iphone	Twitter for iPhone													snscrape.modules.twitter.User	BoBeatsMusic	2901611	Bo	false	2007-03-29T22:18:44+00:00	6772	458	8878	8634	101	2216	false	http://www.youtube.com/bobeatsmusic	https://t.co/kmUeFLjhuG	https://pbs.twimg.com/profile_images/1452183809491939330/zJEfta5O_normal.jpg	https://pbs.twimg.com/profile_banners/2901611/1635095573	https://twitter.com/BoBeatsMusic		full time synth youtuber (also licensed psychotherapist & teacher) youtube.com/bobeatsmusic and bonurmimusic@gmail.com for business stuff	full time synth youtuber (also licensed psychotherapist & teacher) https://t.co/kmUeFLjhuG and bonurmimusic@gmail.com for business stuff		Sweden	youtube.com/bobeatsmusic	http://www.youtube.com/bobeatsmusic	https://t.co/kmUeFLjhuG	67						snscrape.modules.twitter.Photo	https://pbs.twimg.com/media/FOhFHfmWUAEP5gc?format=jpg&name=small	https://pbs.twimg.com/media/FOhFHfmWUAEP5gc?format=jpg&name=large																																																																																					
																																																																																																																																																																															90						snscrape.modules.twitter.Photo	https://pbs.twimg.com/media/FOhFHfnXwAA1mbV?format=jpg&name=small	https://pbs.twimg.com/media/FOhFHfnXwAA1mbV?format=jpg&name=large																																																																																					
